"spatialunit_uid","spatialunit_current_id","spatialunit_ontology","name","name_de","name_fr","name_it","country","canton","district","municipal","residence_area","neighborhood","region","zone","spatialunit_hist_id","canton_hist_id","district_hist_id","valid_from","valid_until"
"12_A.ADM3",12,Municipality,Rifferswil,Rifferswil,Rifferswil,Rifferswil,false,false,false,true,false,false,false,false,12891,1,10053,1960-01-01,2999-12-31
"5861_A.ADM3",5861,Municipality,Rolle,Rolle,Rolle,Rolle,false,false,false,true,false,false,false,false,14604,22,10280,2006-09-01,2999-12-31
"6749_A.ADM3",6749,Municipality,Goumois,Goumois,Goumois,Goumois,false,false,false,true,false,false,false,false,13307,26,10225,1979-01-01,2008-12-31
"861_A.ADM3",861,Municipality,Belp,Belp,Belp,Belp,false,false,false,true,false,false,false,false,15498,2,10288,2012-01-01,2999-12-31
"480_A.ADM3",480,Municipality,Soyhières,Soyhières,Soyhières,Soyhières,false,false,false,true,false,false,false,false,10964,2,10145,1960-01-01,1978-12-31
"5494_A.ADM3",5494,Municipality,Pampigny,Pampigny,Pampigny,Pampigny,false,false,false,true,false,false,false,false,14567,22,10279,2006-09-01,2021-06-30
"5825_A.ADM3",5825,Municipality,Sédeilles,Sédeilles,Sédeilles,Sédeilles,false,false,false,true,false,false,false,false,12954,22,10041,1960-01-01,2006-06-30
"6295_A.ADM3",6295,Municipality,Täsch,Täsch,Täsch,Täsch,false,false,false,true,false,false,false,false,10555,23,10180,1960-01-01,2999-12-31
"5650_A.ADM3",5650,Municipality,Vaux-sur-Morges,Vaux-sur-Morges,Vaux-sur-Morges,Vaux-sur-Morges,false,false,false,true,false,false,false,false,14874,22,10279,2006-09-01,2999-12-31
"351_A.ADM3",351,Municipality,Bern,Bern,Bern,Bern,false,false,false,true,false,false,false,false,15029,2,10288,2010-01-01,2999-12-31
"6199_A.ADM3",6199,Municipality,Raron,Raron,Raron,Raron,false,false,false,true,false,false,false,false,13162,23,10125,1960-01-01,2999-12-31
"5410_A.ADM3",5410,Municipality,Ormont-Dessous,Ormont-Dessous,Ormont-Dessous,Ormont-Dessous,false,false,false,true,false,false,false,false,14670,22,10273,2006-09-01,2999-12-31
"2771_A.ADM3",2771,Municipality,Oberwil (BL),Oberwil (BL),Oberwil (BL),Oberwil (BL),false,false,false,true,false,false,false,false,13834,13,10092,1994-01-01,2999-12-31
"617_A.ADM3",617,Municipality,Niederhünigen,Niederhünigen,Niederhünigen,Niederhünigen,false,false,false,true,false,false,false,false,15182,2,10288,2010-01-01,2999-12-31
"3954_A.ADM3",3954,Municipality,Malans,Malans,Malans,Malans,false,false,false,true,false,false,false,false,16035,18,10311,2017-01-01,2999-12-31
"693_A.ADM3",693,Municipality,Les Genevez (BE),Les Genevez (BE),Les Genevez (BE),Les Genevez (BE),false,false,false,true,false,false,false,false,10960,2,10122,1960-01-01,1975-12-31
"1321_A.ADM3",1321,Municipality,Feusisberg,Feusisberg,Feusisberg,Feusisberg,false,false,false,true,false,false,false,false,12007,5,10058,1960-01-01,2999-12-31
"22_A.ADM1",22,Canton,Canton Vaud,Kanton Waadt,Canton de Vaud,Canton Vaud,false,true,false,false,false,false,false,false,22,22,,1848-01-01,2999-12-31
"4314_A.ADM3",4314,Municipality,Mellikon,Mellikon,Mellikon,Mellikon,false,false,false,true,false,false,false,false,12404,19,10016,1960-01-01,2999-12-31
"6220_A.ADM3",6220,Municipality,Vérossaz,Vérossaz,Vérossaz,Vérossaz,false,false,false,true,false,false,false,false,10919,23,10177,1960-01-01,2999-12-31
"1212_A.ADM4",1212,Residential Area,Altstadt Kleinbasel,Altstadt Kleinbasel,Altstadt Kleinbasel,Altstadt Kleinbasel,false,false,false,false,true,false,false,false,1212,12,,1948-01-01,2999-12-31
"2822_A.ADM3",2822,Municipality,Augst,Augst,Augst,Augst,false,false,false,true,false,false,false,false,13767,13,10237,1994-01-01,2999-12-31
"4643_A.ADM3",4643,Municipality,Bottighofen,Bottighofen,Bottighofen,Bottighofen,false,false,false,true,false,false,false,false,15425,20,10295,2011-01-01,2999-12-31
"6131_A.ADM3",6131,Municipality,Bovernier,Bovernier,Bovernier,Bovernier,false,false,false,true,false,false,false,false,11850,23,10029,1960-01-01,2999-12-31
"6284_A.ADM3",6284,Municipality,Eyholz,Eyholz,Eyholz,Eyholz,false,false,false,true,false,false,false,false,11223,23,10180,1960-01-01,1972-09-30
"2245_A.ADM3",2245,Municipality,Burg bei Murten,Burg bei Murten,Burg bei Murten,Burg bei Murten,false,false,false,true,false,false,false,false,11205,10,10103,1960-01-01,1974-12-31
"226_A.ADM3",226,Municipality,Schlatt (ZH),Schlatt (ZH),Schlatt (ZH),Schlatt (ZH),false,false,false,true,false,false,false,false,14120,1,10074,1999-01-01,2999-12-31
"5080_A.ADM3",5080,Municipality,Rossura,Rossura,Rossura,Rossura,false,false,false,true,false,false,false,false,12856,21,10005,1960-01-01,2006-01-28
"135_A.ADM3",135,Municipality,Kilchberg (ZH),Kilchberg (ZH),Kilchberg (ZH),Kilchberg (ZH),false,false,false,true,false,false,false,false,12701,1,10078,1960-01-01,2999-12-31
"2087_A.ADM3",2087,Municipality,Mézières (FR),Mézières (FR),Mézières (FR),Mézières (FR),false,false,false,true,false,false,false,false,14476,10,10106,2004-01-01,2999-12-31
"95_A.ADM3",95,Municipality,Regensberg,Regensberg,Regensberg,Regensberg,false,false,false,true,false,false,false,false,13166,1,10080,1960-01-01,2999-12-31
"3764_A.ADM3",3764,Municipality,Valsot,Valsot,Valsot,Valsot,false,false,false,true,false,false,false,false,16059,18,10318,2017-01-01,2999-12-31
"5790_A.ADM3",5790,Municipality,Maracon,Maracon,Maracon,Maracon,false,false,false,true,false,false,false,false,14545,22,10278,2006-09-01,2999-12-31
"3542_A.ADM3",3542,Municipality,Albula/Alvra,Albula/Alvra,Albula/Alvra,Albula/Alvra,false,false,false,true,false,false,false,false,16062,18,10307,2017-01-01,2999-12-31
"6101_A.ADM3",6101,Municipality,Agarn,Agarn,Agarn,Agarn,false,false,false,true,false,false,false,false,11720,23,10030,1960-01-01,2999-12-31
"4895_A.ADM3",4895,Municipality,Weerswilen,Weerswilen,Weerswilen,Weerswilen,false,false,false,true,false,false,false,false,10445,20,10008,1960-01-01,1994-12-31
"2905_A.ADM3",2905,Municipality,Osterfingen,Osterfingen,Osterfingen,Osterfingen,false,false,false,true,false,false,false,false,13127,14,10091,1960-01-01,2004-12-31
"3746_A.ADM3",3746,Municipality,Zernez,Zernez,Zernez,Zernez,false,false,false,true,false,false,false,false,16066,18,10318,2017-01-01,2999-12-31
"1900_A.ADM2",1900,District,Bezirksfreies Gebiet Aargau,Bezirksfreies Gebiet Aargau,Bezirksfreies Gebiet Aargau,Bezirksfreies Gebiet Aargau,false,false,true,false,false,false,false,false,10126,19,10126,1960-01-01,2999-12-31
"6511_A.ADM3",6511,Municipality,Les Verrières,Les Verrières,Les Verrières,Les Verrières,false,false,false,true,false,false,false,false,16117,24,10320,2018-01-01,2999-12-31
"601_A.ADM3",601,Municipality,Aeschlen,Aeschlen,Aeschlen,Aeschlen,false,false,false,true,false,false,false,false,13423,2,10213,1979-01-01,2009-12-31
"2277_A.ADM3",2277,Municipality,Salvenach,Salvenach,Salvenach,Salvenach,false,false,false,true,false,false,false,false,13015,10,10103,1960-01-01,2015-12-31
"2830_A.ADM3",2830,Municipality,Lupsingen,Lupsingen,Lupsingen,Lupsingen,false,false,false,true,false,false,false,false,13775,13,10237,1994-01-01,2999-12-31
"435_A.ADM3",435,Municipality,La Ferrière,La Ferrière,La Ferrière,La Ferrière,false,false,false,true,false,false,false,false,15086,2,10283,2010-01-01,2999-12-31
"1844_A.ADM2",1844,District,Region Imboden,Region Imboden,Region Imboden,Region Imboden,false,false,true,false,false,false,false,false,10310,18,10310,2017-01-01,2999-12-31
"666_A.ADM3",666,Municipality,Kriechenwil,Kriechenwil,Kriechenwil,Kriechenwil,false,false,false,true,false,false,false,false,15200,2,10288,2010-01-01,2999-12-31
"182_A.ADM3",182,Municipality,Wildberg,Wildberg,Wildberg,Wildberg,false,false,false,true,false,false,false,false,10334,1,10076,1960-01-01,2999-12-31
"24_A.ADM3",24,Municipality,Buch am Irchel,Buch am Irchel,Buch am Irchel,Buch am Irchel,false,false,false,true,false,false,false,false,15513,1,10082,2013-01-01,2999-12-31
"2126_A.ADM3",2126,Municipality,Cerniat (FR),Cerniat (FR),Cerniat (FR),Cerniat (FR),false,false,false,true,false,false,false,false,11389,10,10105,1960-01-01,2013-12-31
"934_A.ADM3",934,Municipality,Oberhofen am Thunersee,Oberhofen am Thunersee,Oberhofen am Thunersee,Oberhofen am Thunersee,false,false,false,true,false,false,false,false,15331,2,10289,2010-01-01,2999-12-31
"6608_A.ADM3",6608,Municipality,Carouge (GE),Carouge (GE),Carouge (GE),Carouge (GE),false,false,false,true,false,false,false,false,11400,25,10187,1960-01-01,2999-12-31
"523_A.ADM3",523,Municipality,Le Peuchapatte,Le Peuchapatte,Le Peuchapatte,Le Peuchapatte,false,false,false,true,false,false,false,false,10967,2,10159,1960-01-01,1978-12-31
"581_A.ADM3",581,Municipality,Interlaken,Interlaken,Interlaken,Interlaken,false,false,false,true,false,false,false,false,15154,2,10292,2010-01-01,2999-12-31
"2543_A.ADM3",2543,Municipality,Bettlach,Bettlach,Bettlach,Bettlach,false,false,false,true,false,false,false,false,11908,11,10097,1960-01-01,2999-12-31
"1851_A.ADM2",1851,District,Region Viamala,Region Viamala,Region Viamala,Region Viamala,false,false,true,false,false,false,false,false,10317,18,10317,2017-01-01,2999-12-31
"4893_A.ADM3",4893,Municipality,Graltshausen,Graltshausen,Graltshausen,Graltshausen,false,false,false,true,false,false,false,false,12041,20,10008,1960-01-01,1994-12-31
"3292_A.ADM3",3292,Municipality,Flums,Flums,Flums,Flums,false,false,false,true,false,false,false,false,14412,17,10269,2003-01-01,2999-12-31
"604_A.ADM3",604,Municipality,Bleiken bei Oberdiessbach,Bleiken bei Oberdiessbach,Bleiken bei Oberdiessbach,Bleiken bei Oberdiessbach,false,false,false,true,false,false,false,false,15169,2,10288,2010-01-01,2013-12-31
"4185_A.ADM3",4185,Municipality,Böztal,Böztal,Böztal,Böztal,false,false,false,true,false,false,false,false,16615,19,10021,2022-01-01,2999-12-31
"2031_A.ADM3",2031,Municipality,Montbrelloz,Montbrelloz,Montbrelloz,Montbrelloz,false,false,false,true,false,false,false,false,12344,10,10107,1960-01-01,2005-12-31
"194_A.ADM2H",194,Region,Region Zürich,Region Zürich,Region Zürich,Region Zürich,false,false,false,false,false,false,true,false,194,1,,1948-01-01,2999-12-31
"552_A.ADM3",552,Municipality,Utzenstorf,Utzenstorf,Utzenstorf,Utzenstorf,false,false,false,true,false,false,false,false,15131,2,10287,2010-01-01,2999-12-31
"2107_A.ADM2",2107,District,Distretto di Riviera,Distretto di Riviera,Distretto di Riviera,Distretto di Riviera,false,false,true,false,false,false,false,false,10040,21,10040,1960-01-01,2999-12-31
"6774_A.ADM3",6774,Municipality,Boncourt,Boncourt,Boncourt,Boncourt,false,false,false,true,false,false,false,false,13321,26,10226,1979-01-01,2999-12-31
"2200_A.ADM3",2200,Municipality,Grolley,Grolley,Grolley,Grolley,false,false,false,true,false,false,false,false,14129,10,10104,2000-01-01,2999-12-31
"2781_A.ADM3",2781,Municipality,Blauen,Blauen,Blauen,Blauen,false,false,false,true,false,false,false,false,13839,13,10236,1994-01-01,2999-12-31
"6117_A.ADM3",6117,Municipality,Guttet-Feschel,Guttet-Feschel,Guttet-Feschel,Guttet-Feschel,false,false,false,true,false,false,false,false,14133,23,10030,2000-10-01,2999-12-31
"5207_A.ADM3",5207,Municipality,Novaggio,Novaggio,Novaggio,Novaggio,false,false,false,true,false,false,false,false,12564,21,10003,1960-01-01,2999-12-31
"3926_A.ADM3",3926,Municipality,Maladers,Maladers,Maladers,Maladers,false,false,false,true,false,false,false,false,16028,18,10314,2017-01-01,2019-12-31
"4446_A.ADM3",4446,Municipality,Sommeri,Sommeri,Sommeri,Sommeri,false,false,false,true,false,false,false,false,15417,20,10293,2011-01-01,2999-12-31
"1706_A.ADM2",1706,District,Bezirk Sargans,Bezirk Sargans,Bezirk Sargans,Bezirk Sargans,false,false,true,false,false,false,false,false,10161,17,10161,1960-01-01,2002-12-31
"1128_A.ADM3",1128,Municipality,Ettiswil,Ettiswil,Ettiswil,Ettiswil,false,false,false,true,false,false,false,false,15594,3,10302,2013-01-01,2999-12-31
"493_A.ADM3",493,Municipality,Finsterhennen,Finsterhennen,Finsterhennen,Finsterhennen,false,false,false,true,false,false,false,false,15102,2,10285,2010-01-01,2999-12-31
"4141_A.ADM3",4141,Municipality,Reinach (AG),Reinach (AG),Reinach (AG),Reinach (AG),false,false,false,true,false,false,false,false,13174,19,10022,1960-01-01,2999-12-31
"2035_A.ADM3",2035,Municipality,Nuvilly,Nuvilly,Nuvilly,Nuvilly,false,false,false,true,false,false,false,false,12549,10,10107,1960-01-01,2999-12-31
"2053_A.ADM3",2053,Municipality,Belmont-Broye,Belmont-Broye,Belmont-Broye,Belmont-Broye,false,false,false,true,false,false,false,false,15675,10,10107,2016-01-01,2999-12-31
"2079_A.ADM3",2079,Municipality,Grangettes,Grangettes,Grangettes,Grangettes,false,false,false,true,false,false,false,false,12113,10,10106,1960-01-01,2999-12-31
"2498_A.ADM3",2498,Municipality,Rohr (SO),Rohr (SO),Rohr (SO),Rohr (SO),false,false,false,true,false,false,false,false,12935,11,10084,1960-01-01,2020-12-31
"698_A.ADM3",698,Municipality,Mervelier,Mervelier,Mervelier,Mervelier,false,false,false,true,false,false,false,false,10996,2,10122,1960-01-01,1975-12-31
"770_A.ADM3",770,Municipality,Stocken-Höfen,Stocken-Höfen,Stocken-Höfen,Stocken-Höfen,false,false,false,true,false,false,false,false,15637,2,10289,2014-01-01,2999-12-31
"62_A.ADM3",62,Municipality,Kloten,Kloten,Kloten,Kloten,false,false,false,true,false,false,false,false,12673,1,10081,1960-01-01,2999-12-31
"3714_A.ADM3",3714,Municipality,Rheinwald,Rheinwald,Rheinwald,Rheinwald,false,false,false,true,false,false,false,false,16125,18,10317,2019-01-01,2999-12-31
"4109_A.ADM3",4109,Municipality,Oberflachs,Oberflachs,Oberflachs,Oberflachs,false,false,false,true,false,false,false,false,12467,19,10023,1960-01-01,2013-12-31
"4260_A.ADM3",4260,Municipality,Stein (AG),Stein (AG),Stein (AG),Stein (AG),false,false,false,true,false,false,false,false,10582,19,10018,1960-01-01,2999-12-31
"3501_A.ADM3",3501,Municipality,Alvaschein,Alvaschein,Alvaschein,Alvaschein,false,false,false,true,false,false,false,false,14144,18,10263,2001-01-01,2014-12-31
"6404_A.ADM3",6404,Municipality,Boudry,Boudry,Boudry,Boudry,false,false,false,true,false,false,false,false,16089,24,10320,2018-01-01,2999-12-31
"2775_A.ADM3",2775,Municipality,Therwil,Therwil,Therwil,Therwil,false,false,false,true,false,false,false,false,13838,13,10092,1994-01-01,2999-12-31
"5689_A.ADM3",5689,Municipality,Thierrens,Thierrens,Thierrens,Thierrens,false,false,false,true,false,false,false,false,14895,22,10275,2006-09-01,2012-12-31
"4728_A.ADM3",4728,Municipality,Fischingen,Fischingen,Fischingen,Fischingen,false,false,false,true,false,false,false,false,11178,20,10010,1960-01-01,1971-12-31
"401_A.ADM3",401,Municipality,Aefligen,Aefligen,Aefligen,Aefligen,false,false,false,true,false,false,false,false,15058,2,10287,2010-01-01,2999-12-31
"5822_A.ADM3",5822,Municipality,Payerne,Payerne,Payerne,Payerne,false,false,false,true,false,false,false,false,14560,22,10274,2006-09-01,2999-12-31
"4_A.ADM1",4,Canton,Canton of Uri,Kanton Uri,Canton d'Uri,Cantone di Uri,false,true,false,false,false,false,false,false,4,4,,1848-01-01,2999-12-31
"534_A.ADM3",534,Municipality,Büren zum Hof,Büren zum Hof,Büren zum Hof,Büren zum Hof,false,false,false,true,false,false,false,false,15114,2,10288,2010-01-01,2013-12-31
"6212_A.ADM3",6212,Municipality,Dorénaz,Dorénaz,Dorénaz,Dorénaz,false,false,false,true,false,false,false,false,12207,23,10177,1960-01-01,2999-12-31
"2276_A.ADM3",2276,Municipality,Ried bei Kerzers,Ried bei Kerzers,Ried bei Kerzers,Ried bei Kerzers,false,false,false,true,false,false,false,false,14529,10,10103,2006-01-01,2999-12-31
"2514_A.ADM3",2514,Municipality,Bolken,Bolken,Bolken,Bolken,false,false,false,true,false,false,false,false,13723,11,10232,1991-01-01,2999-12-31
"2548_A.ADM3",2548,Municipality,Hubersdorf,Hubersdorf,Hubersdorf,Hubersdorf,false,false,false,true,false,false,false,false,12215,11,10097,1960-01-01,2999-12-31
"1407_A.ADM3",1407,Municipality,Sarnen,Sarnen,Sarnen,Sarnen,false,false,false,true,false,false,false,false,13009,6,10070,1960-01-01,2999-12-31
"3271_A.ADM3",3271,Municipality,Buchs (SG),Buchs (SG),Buchs (SG),Buchs (SG),false,false,false,true,false,false,false,false,14405,17,10267,2003-01-01,2999-12-31
"2789_A.ADM3",2789,Municipality,Nenzlingen,Nenzlingen,Nenzlingen,Nenzlingen,false,false,false,true,false,false,false,false,13847,13,10236,1994-01-01,2999-12-31
"6106_A.ADM3",6106,Municipality,Feschel,Feschel,Feschel,Feschel,false,false,false,true,false,false,false,false,11976,23,10030,1960-01-01,2000-09-30
"2462_A.ADM3",2462,Municipality,Tscheppach,Tscheppach,Tscheppach,Tscheppach,false,false,false,true,false,false,false,false,10900,11,10100,1960-01-01,2013-12-31
"1022_A.ADM3",1022,Municipality,Altwis,Altwis,Altwis,Altwis,false,false,false,true,false,false,false,false,15542,3,10300,2013-01-01,2020-12-31
"3036_A.ADM3",3036,Municipality,Wald (AR),Wald (AR),Wald (AR),Wald (AR),false,false,false,true,false,false,false,false,10458,15,10057,1960-01-01,2999-12-31
"4762_A.ADM3",4762,Municipality,Eschlikon,Eschlikon,Eschlikon,Eschlikon,false,false,false,true,false,false,false,false,12229,20,10010,1960-01-01,1996-12-31
"2212_A.ADM2",2212,District,District d'Orbe,District d'Orbe,District d'Orbe,District d'Orbe,false,false,true,false,false,false,false,false,10043,22,10043,1960-01-01,2006-08-31
"2496_A.ADM3",2496,Municipality,Obererlinsbach,Obererlinsbach,Obererlinsbach,Obererlinsbach,false,false,false,true,false,false,false,false,12466,11,10084,1960-01-01,2005-12-31
"2613_A.ADM3",2613,Municipality,Breitenbach,Breitenbach,Breitenbach,Breitenbach,false,false,false,true,false,false,false,false,11822,11,10094,1960-01-01,2999-12-31
"6072_A.ADM3",6072,Municipality,Kommunanz Gluringen/Grafschaft,Kommunanz Gluringen/Grafschaft,Kommunanz Gluringen/Grafschaft,Kommunanz Gluringen/Grafschaft,false,false,false,true,false,false,false,false,14134,23,10032,2000-10-01,2003-12-31
"1601_A.ADM2",1601,District,Innerer Landesteil,Innerer Landesteil,Innerer Landesteil,Innerer Landesteil,false,false,true,false,false,false,false,false,10197,16,10197,1960-01-01,1996-12-31
"2458_A.ADM3",2458,Municipality,Mühledorf (SO),Mühledorf (SO),Mühledorf (SO),Mühledorf (SO),false,false,false,true,false,false,false,false,12372,11,10100,1960-01-01,2013-12-31
"2292_A.ADM3",2292,Municipality,Brünisried,Brünisried,Brünisried,Brünisried,false,false,false,true,false,false,false,false,11473,10,10102,1960-01-01,2999-12-31
"100_A.ADM3",100,Municipality,Stadel,Stadel,Stadel,Stadel,false,false,false,true,false,false,false,false,10383,1,10080,1960-01-01,2999-12-31
"877_A.ADM3",877,Municipality,Niedermuhlern,Niedermuhlern,Niedermuhlern,Niedermuhlern,false,false,false,true,false,false,false,false,15301,2,10288,2010-01-01,2999-12-31
"6709_A.ADM3",6709,Municipality,Courroux,Courroux,Courroux,Courroux,false,false,false,true,false,false,false,false,13280,26,10224,1979-01-01,2999-12-31
"644_A.ADM3",644,Municipality,Dittingen,Dittingen,Dittingen,Dittingen,false,false,false,true,false,false,false,false,13454,2,10222,1979-01-01,1993-12-31
"5788_A.ADM3",5788,Municipality,Essertes,Essertes,Essertes,Essertes,false,false,false,true,false,false,false,false,14705,22,10278,2006-09-01,2021-12-31
"4633_A.ADM3",4633,Municipality,Dippishausen-Oftershausen,Dippishausen-Oftershausen,Dippishausen-Oftershausen,Dippishausen-Oftershausen,false,false,false,true,false,false,false,false,11289,20,10011,1960-01-01,1983-12-31
